;competition;date;distance;finishCoords;finishPort;gliderImat;gliderType;pilotClub;pilotName;shape;speed;startCoords;startPort;type
57;0;06.11.2018;119.2;49'27'867N,17'39'260E;;ok-a207;TST-3 Alpin TM;Hranice;Radim Sobek;polygon s 5OB;36.69;49'26'137N,17'42'356E;;není možné podle pravidel bodovat
58;0;06.11.2018;97.6;50'19'030N,17'20'340E;;OK-A416;TST-10M Atlas;Medlánky;Gustav Vrbacký;polygon s 3OB;41.11;50'06'300N,17'16'150E;;volný let na vzdálenost
59;0;06.11.2018;133.2;49'03'324N,17'28'114E;;OK-0102;G-102 Astir cs;Kunovice;Adam Mléčka;polygon s 5OB;33.02;48'59'155N,17'31'355E;;není možné podle pravidel bodovat
60;0;06.11.2018;392.2;50'02'000N,17'18'817E;;OK-4433;Duo Discus X(T);LAC Moravská Třebová;Jan Rolínek;polygon s 3OB;81.18;50'02'000N,17'18'817E;;rychlostní let se změnou tratě za letu
61;0;06.11.2018;815.3;50'05'017N,17'41'795E;;OK-0007;Ventus 2a /15m;Hranice;Radek Krejčiřík;polygon s 5OB;89.68;50'02'731N,17'23'721E;;není možné podle pravidel bodovat
62;0;06.11.2018;931.2;50'04'233N,17'18'250E;;OK-2977;ASG-29(E) 18m;Hranice;Petr Krejčiřík;polygon s 5OB;100.37;50'04'233N,17'18'250E;;rychlostní let se změnou tratě za letu
63;0;06.11.2018;132.0;50'39'251N,15'04'451E;;OK9688;G-103 Twin Astir, (+water);Hodkovice;Pavel Šulc;polygon s 5OB;40.68;50'48'279N,15'24'521E;;není možné podle pravidel bodovat
64;0;06.11.2018;419.1;50'09'617N,17'11'867E;;OK-7707;Std. Cirrus;Hronov;David Mach;polygon s 3OB;76.72;50'09'617N,17'11'867E;;rychlostní let se změnou tratě za letu
65;0;06.11.2018;74.7;48'16'726N,18'07'981E;;OM-8800;DG-1000S 20m;Nitra;Peter Hupka;polygon s 5OB;22.07;48'20'462N,18'06'270E;;není možné podle pravidel bodovat
66;0;06.11.2018;86.6;48'47'380N,16'53'650E;;OK-A31O;TST-10M Atlas;Letecký klub Břeclav;Karel Ertl;polygon s 5OB;44.43;48'57'880N,17'41'520E;;není možné podle pravidel bodovat
67;0;31.10.2018;86.6;49'08'016N,19'43'574E;;D-KEDR;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;polygon s 5OB;78.51;49'08'646N,18'56'758E;;není možné podle pravidel bodovat
68;0;06.11.2018;58.0;50'28'101N,16'12'118E;;OK-6676;Std. Cirrus;Hronov;Petr Jirásek;polygon s 5OB;26.52;50'32'093N,16'20'052E;;není možné podle pravidel bodovat
69;0;06.11.2018;134.4;50'18'513N,17'18'461E;;OK3969;ASW-15B;VAP;Kristina Šantrůčková;polygon s 5OB;24.7;50'17'491N,17'08'198E;;není možné podle pravidel bodovat
70;0;06.11.2018;218.7;50'49'933N,15'31'267E;;OK-6744;ASW-20 (A)+F /15m;VAP;Tomáš Ditrt;polygon s 5OB;104.59;50'49'933N,15'31'267E;;rychlostní let se změnou tratě za letu
71;0;06.11.2018;95.5;48'15'665N,18'08'632E;;OM-4400;Nimbus-2(b);Nitra;Dominik Jančík;polygon s 5OB;40.45;48'21'584N,18'09'380E;;není možné podle pravidel bodovat
72;0;05.11.2018;115.4;49'35'193N,18'22'198E;;OK-1979;DG-200 /15m;Frýdlant n.O.;Jiří Pělucha;polygon s 5OB;50.71;49'31'977N,18'19'262E;;není možné podle pravidel bodovat
73;0;05.11.2018;436.8;23'26'621S,18'16'616E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 5OB;115.51;23'26'944S,18'17'334E;;není možné podle pravidel bodovat
74;0;04.11.2018;585.4;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 5OB;111.43;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
75;0;05.11.2018;289.0;50'10'610N,17'20'080E;;SP-4020;Janus c/cT/cM (FG);Opolski;Zbigniew Kunas;polygon s 3OB;49.5;50'09'433N,17'10'283E;;volný let na vzdálenost
76;0;05.11.2018;330.0;50'18'712N,17'18'938E;;OK-2345;Duo Discus (T) (700kg);Jeseník;Petr Lasovský;polygon s 5OB;63.17;50'15'386N,17'12'589E;;není možné podle pravidel bodovat
77;0;05.11.2018;401.5;49'09'456N,18'07'577E;;OK-5224;ASW-20 (A)+F /15m +W;Kroměříž;Lubor Vyhlíd;polygon s 5OB;77.33;49'04'825N,17'55'531E;;rychlostní let podle deklarace
78;0;05.11.2018;401.6;49'09'456N,18'07'578E;;OK-2006;KKB-15;Holešov;Michal Čechmánek;polygon s 5OB;78.31;49'04'824N,17'55'530E;;rychlostní let podle deklarace
79;0;05.11.2018;87.0;49'32'674N,17'42'505E;;OK-1723;Ventus cT /17,6m;Hranice;Zdeněk Schenk;polygon s 5OB;72.03;49'26'814N,17'44'280E;;není možné podle pravidel bodovat
80;0;05.11.2018;269.3;50'13'267N,17'18'667E;;OK-2016;Duo Discus (T) (700kg);Šumperk;Marek Blaťák;polygon s 3OB;57.83;50'10'267N,17'07'083E;;rychlostní let se změnou tratě za letu
81;0;05.11.2018;106.9;49'35'367N,18'22'750E;;OK-1979;DG-200 /15m;Frýdlant n.O.;Jiří Pělucha;polygon s 5OB;54.97;49'32'083N,18'17'700E;;rychlostní let se změnou tratě za letu
82;0;05.11.2018;103.5;50'18'788N,17'18'695E;;OK3969;ASW-15B;VAP;Kristina Šantrůčková;polygon s 5OB;17.03;50'12'138N,17'11'421E;;není možné podle pravidel bodovat
83;0;05.11.2018;126.0;50'21'320N,16'06'804E;;OKNUA29;Duo Banjo;Nové Město n. Met.;Ladislav Kunc;polygon s 5OB;51.01;50'39'544N,15'52'336E;;není možné podle pravidel bodovat
84;0;04.11.2018;107.8;50'24'907N,15'18'932E;;OK-2781;Std. Cirrus;Jičín;Radek Tobolka;polygon s 5OB;45.13;50'40'641N,15'35'662E;;není možné podle pravidel bodovat
85;0;05.11.2018;180.8;50'18'370N,17'19'030E;;OK-A416;TST-10M Atlas;Medlánky;Gustav Vrbacký;2OB;53.61;50'06'300N,17'16'150E;;volný let na vzdálenost
86;0;04.11.2018;83.4;50'36'125N,15'38'542E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;polygon s 5OB;19.93;50'38'696N,15'40'276E;;není možné podle pravidel bodovat
87;0;04.11.2018;152.8;50'23'709N,15'22'828E;;D-KAZS;Antares 18S/T;GAC Benešov;Robert Šíma;polygon s 5OB;43.57;50'45'032N,15'43'481E;;není možné podle pravidel bodovat
88;0;04.11.2018;136.0;50'25'566N,15'19'645E;;OK-3888;Duo Discus XL(T);Jičín;Zbyněk Fuksa;polygon s 5OB;28.72;50'43'959N,15'41'337E;;není možné podle pravidel bodovat
89;0;04.11.2018;132.5;50'25'918N,15'18'594E;;OK-4505;LS-8-18 /18m;Jičín;Zdeněk Borůvka;polygon s 5OB;33.12;50'44'361N,15'41'775E;;není možné podle pravidel bodovat
90;0;04.11.2018;97.9;50'31'402N,15'58'610E;;OKNUA29;Duo Banjo;Nové Město n. Met.;Ladislav Kunc;polygon s 5OB;37.04;50'43'171N,15'50'342E;;není možné podle pravidel bodovat
91;0;04.11.2018;113.5;50'25'891N,15'19'751E;;OK-0109;Std. Cirrus;Jičín;Zdeněk ml. Borůvka;polygon s 5OB;31.55;50'41'931N,15'37'836E;;není možné podle pravidel bodovat
92;0;04.11.2018;94.2;48'47'380N,16'53'160E;;OK-A31O;TST-10M Atlas;Letecký klub Břeclav;Karel Ertl;polygon s 5OB;29.22;48'51'330N,17'25'200E;;volný let na vzdálenost
93;0;23.10.2018;165.6;49'56'250N,15'32'333E;LKPN;OK-3474;Cirrus/Cirrus VTC;VAP;Aleš Vycudilík;polygon s 5OB;85.9;49'56'250N,15'32'333E;LKPN;rychlostní let se změnou tratě za letu
94;0;03.11.2018;606.5;23'26'050S,18'16'151E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 5OB;130.87;23'25'364S,18'17'247E;;není možné podle pravidel bodovat
95;0;01.11.2018;262.3;50'05'680N,17'15'558E;;Ok 0214;L-23 Super Blaník;Trenčín;brano Studienka;polygon s 5OB;94.94;50'14'700N,17'09'549E;;není možné podle pravidel bodovat
96;0;29.10.2018;43.8;48'16'699N,18'08'074E;;OM-2512;VSO-10;Nitra;Ľuboš Benďák;polygon s 5OB;13.66;48'18'671N,18'08'470E;;není možné podle pravidel bodovat
97;0;06.10.2018;38.1;48'16'735N,18'08'023E;;OM-2512;VSO-10;Nitra;Ľuboš Benďák;polygon s 5OB;7.11;48'18'369N,18'08'756E;;není možné podle pravidel bodovat
98;0;01.11.2018;86.2;50'35'538N,16'14'850E;;OK-2277;Janus c/cM/cT;Broumov;Jiri Suchomel;polygon s 5OB;36.65;50'33'115N,16'21'493E;;není možné podle pravidel bodovat
99;0;01.11.2018;76.8;49'03'364N,17'27'278E;;OK-1976;DG-400 /17m;Kunovice;Václav Ochotný;polygon s 5OB;45.63;49'01'926N,17'26'460E;;není možné podle pravidel bodovat
0;0;13.12.2018;978.7;29'13'361S,23'44'541E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;2OB;124.3;28'57'683S,23'43'150E;;volný let na vzdálenost
1;0;13.12.2018;942.7;23'26'000S,18'16'167E;;OK-2031;HpH 304M SHARK /18m (560kg);Břeclav;Pavel Zima;polygon s 5OB;130.31;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
2;0;13.12.2018;768.6;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Kunovice;Tonda Koníček;FAI trojúhelník s odletem z ramene;116.8;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
3;0;13.12.2018;823.2;23'19'667S,17'56'833E;;D-KKEX;Arcus E/M/S/T;Chrudim;Pavel Trojan;FAI trojúhelník s odletem z ramene;132.48;23'19'667S,17'56'833E;;rychlostní let se změnou tratě za letu
4;0;12.12.2018;867.8;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Pavel Zima;polygon s 3OB;121.82;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
5;0;12.12.2018;1004.6;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Kunovice;Tonda Koníček;polygon s 5OB;134.46;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
6;0;12.12.2018;883.9;28'57'683S,23'43'150E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;FAI trojúhelník s odletem z ramene;120.25;28'57'683S,23'43'150E;;rychlostní let se změnou tratě za letu
7;0;12.12.2018;741.9;23'19'667S,17'56'833E;;D-KNGG;HpH 304M SHARK /18m (560kg);Kralupy nad Vltavou;Jan Šimon;FAI trojúhelník s odletem z ramene;105.73;23'19'667S,17'56'833E;;rychlostní let se změnou tratě za letu
8;0;12.12.2018;841.4;23'19'667S,17'56'833E;;D-KKEX;Arcus E/M/S/T;Chrudim;Pavel Trojan;polygon s 3OB;125.81;23'19'667S,17'56'833E;;rychlostní let se změnou tratě za letu
9;0;11.12.2018;584.9;23'19'667S,17'56'833E;;D-KNGG;HpH 304M SHARK /18m (560kg);Kralupy nad Vltavou;Jan Šimon;FAI trojúhelník s odletem z ramene;99.03;23'19'667S,17'56'833E;;rychlostní let se změnou tratě za letu
10;0;11.12.2018;602.0;23'19'667S,17'56'833E;;D-KKEX;Arcus E/M/S/T;Šumperk;Marek Blaťák;FAI trojúhelník s odletem z ramene;99.33;23'19'667S,17'56'833E;;rychlostní let se změnou tratě za letu
11;0;11.12.2018;751.2;28'57'683S,23'43'150E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;FAI trojúhelník s odletem z ramene;128.84;28'57'683S,23'43'150E;;rychlostní let se změnou tratě za letu
12;0;11.12.2018;748.2;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Kunovice;Tonda Koníček;polygon s 3OB;119.45;23'26'000S,18'16'167E;;rychlostní let podle deklarace
13;0;11.12.2018;748.2;23'26'000S,18'16'167E;;OK-2031;HpH 304M SHARK /18m (560kg);Břeclav;Pavel Zima;polygon s 3OB;115.62;23'26'000S,18'16'167E;;rychlostní let podle deklarace
14;0;05.12.2018;797.6;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Medlánky;Daneš Grula;polygon s 5OB;132.43;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
15;0;02.12.2018;982.8;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Medlánky;Daneš Grula;polygon s 5OB;129.03;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
16;0;30.11.2018;906.6;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Medlánky;Daneš Grula;polygon s 5OB;138.07;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
17;0;10.12.2018;423.8;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Kunovice;Tonda Koníček;polygon s 3OB;96.02;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
18;0;08.12.2018;65.2;49'56'394N,15'33'005E;;OK-1973;G-103 Twin Basic;Chrudim;Petr Štarmann;polygon s 5OB;89.9;49'54'883N,15'33'513E;;není možné podle pravidel bodovat
19;0;09.12.2018;215.9;49'56'386N,15'32'436E;;OK-0372;Discus b;Letňany;Vilém Říha;polygon s 5OB;93.73;49'54'560N,15'33'792E;;není možné podle pravidel bodovat
20;0;09.12.2018;143.1;49'56'408N,15'33'040E;;OK-0372;Discus b;Letňany;Ivan Tvrdík;polygon s 5OB;66.52;49'54'763N,15'33'689E;;není možné podle pravidel bodovat
21;0;08.12.2018;77.0;49'56'397N,15'32'993E;;OK-0372;Discus b;Letňany;Ivan Tvrdík;polygon s 5OB;34.84;49'54'079N,15'34'288E;;není možné podle pravidel bodovat
22;0;09.12.2018;753.8;29'03'967S,23'47'083E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;FAI trojúhelník;152.09;29'03'967S,23'47'083E;;rychlostní let podle deklarace
23;0;09.12.2018;150.7;49'57'775N,15'30'762E;;OK-8510 ;VSO-10;VAP;Jan Mergeščík;polygon s 5OB;87.84;49'54'561N,15'33'868E;;není možné podle pravidel bodovat
24;0;09.12.2018;202.8;49'58'600N,15'29'250E;;-3510;VSO-10;VAP;Oldřich Zumr;polygon s 5OB;106.74;49'58'600N,15'29'250E;;rychlostní let podle deklarace
25;0;04.12.2018;302.5;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;trojúhelník s odletem z ramene;72.89;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
26;0;04.12.2018;206.1;44'29'365S,169'59'736E;;ZK-GUO;Duo Discus (T) (700kg);Turnov;Štefan Uher;2OB;78.9;44'29'029S,169'58'701E;;volný let na vzdálenost
27;0;03.12.2018;145.9;44'30'297S,169'58'633E;;ZK-GUO;Duo Discus (T) (700kg);Turnov;Štefan Uher;2OB;43.35;44'29'029S,169'58'701E;;volný let na vzdálenost
28;0;02.12.2018;164.2;44'30'374S,170'00'428E;;ZK-GUO;Duo Discus (T) (700kg);Turnov;Štefan Uher;polygon s 5OB;43.17;44'29'029S,169'58'701E;;volný let na vzdálenost
29;0;06.12.2018;307.0;44'29'029S,169'58'701E;;ZK-GZA;LS-8-18 /15m;Turnov;Štefan Uher;trojúhelník s odletem z ramene;73.13;44'29'029S,169'58'701E;;rychlostní let se změnou tratě za letu
30;0;08.12.2018;368.3;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Kunovice;Tonda Koníček;trojúhelník s odletem z ramene;80.18;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
31;0;08.12.2018;201.4;49'43'567N,15'46'050E;;D-KBSD;DG-800 LA /18m+W;GAC Benešov;Robert Šíma;polygon s 5OB;123.43;49'43'567N,15'46'050E;;rychlostní let se změnou tratě za letu
32;0;08.12.2018;308.4;50'09'433N,17'10'283E;;;Janus c/cT/cM (FG);Opolski;Zbigniew Kunas;polygon s 5OB;85.89;50'09'433N,17'10'283E;;rychlostní let se změnou tratě za letu
33;0;08.12.2018;875.7;29'03'967S,23'47'083E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;polygon s 3OB;129.58;29'03'967S,23'47'083E;;rychlostní let se změnou tratě za letu
34;0;08.12.2018;103.6;49'58'366N,15'29'509E;;OK-3479;Std. Cirrus;VAP;Jan Karabec;polygon s 5OB;106.77;49'54'053N,15'34'068E;;není možné podle pravidel bodovat
35;0;08.12.2018;96.2;49'56'694N,15'31'990E;;OK-3479;Std. Cirrus;VAP;Jan Karabec;polygon s 5OB;76.64;49'54'796N,15'33'595E;;není možné podle pravidel bodovat
36;0;08.12.2018;193.1;49'56'350N,15'32'983E;LKPN;OK-3510;VSO-10;VAP;Oldřich Zumr;polygon s 5OB;96.03;49'56'350N,15'32'983E;LKPN;rychlostní let se změnou tratě za letu
37;0;08.12.2018;159.6;49'57'667N,15'30'850E;;OK-6744;ASW-20 (A)+F /15m +W;VAP;Jan Černý;polygon s 5OB;117.86;49'57'667N,15'30'850E;;rychlostní let podle deklarace
38;0;08.12.2018;110.2;49'57'667N,15'30'850E;;OK-8510;VSO-10;VAP;Martin Stránský;polygon s 5OB;88.28;49'57'667N,15'30'850E;;rychlostní let podle deklarace
39;0;08.12.2018;190.4;50'04'989N,17'42'799E;;OK-4522;VSO-10;Krnov;Petr Kramář;polygon s 5OB;64.69;50'04'033N,17'31'838E;;není možné podle pravidel bodovat
40;0;08.12.2018;138.5;50'05'450N,17'40'646E;;OK-7237;G-102 Astir cs;Krnov;Daniel Rosa;polygon s 5OB;62.36;50'03'733N,17'36'969E;;není možné podle pravidel bodovat
41;0;08.12.2018;226.8;49'43'567N,15'46'050E;;OK-1009;LS-7;Rakovník;Jan Konečný;polygon s 5OB;123.56;49'43'567N,15'46'050E;;rychlostní let podle deklarace
42;0;08.12.2018;226.8;49'43'567N,15'46'050E;;OK-2607;ASW-24(A);Rakovník;David Popovský;polygon s 5OB;122.56;49'43'567N,15'46'050E;;rychlostní let podle deklarace
43;0;07.12.2018;518.2;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;trojúhelník s odletem z ramene;109.25;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
44;0;07.12.2018;405.5;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;trojúhelník;110.72;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
45;0;06.12.2018;837.9;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;polygon s 5OB;127.1;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
46;0;06.12.2018;771.9;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 5OB;122.73;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
47;0;06.12.2018;1005.2;29'03'967S,23'47'083E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;polygon s 5OB;139.46;29'03'967S,23'47'083E;;rychlostní let se změnou tratě za letu
48;0;02.12.2018;175.0;50'18'100N,17'17'850E;;OK-3210;Std. Cirrus WL;Chrudim;Marek Pechar;polygon s 5OB;88.91;50'13'667N,17'11'583E;;rychlostní let se změnou tratě za letu
49;0;05.12.2018;714.0;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 5OB;116.69;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
50;0;05.12.2018;695.5;28'57'683S,23'43'150E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;trojúhelník s odletem z ramene;147.16;28'57'683S,23'43'150E;;rychlostní let se změnou tratě za letu
51;0;04.12.2018;875.8;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;FAI trojúhelník s odletem z ramene;112.51;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
52;0;04.12.2018;803.1;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 3OB;113.87;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
53;0;04.12.2018;751.9;29'03'967S,23'47'083E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;návratová;140.03;29'03'967S,23'47'083E;;rychlostní let podle deklarace
54;0;04.12.2018;111.7;50'41'983N,13'58'183E;;OK A707;TST-10M Atlas;Ústí nad Labem;Radovan Otto;polygon s 5OB;86.46;50'41'983N,13'58'183E;;rychlostní let se změnou tratě za letu
55;0;03.12.2018;746.3;29'03'967S,23'47'083E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;trojúhelník s odletem z ramene;116.19;29'03'967S,23'47'083E;;rychlostní let se změnou tratě za letu
56;0;03.12.2018;271.2;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 5OB;74.81;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
57;0;03.12.2018;192.6;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Martin Vnouček;polygon s 3OB;90.85;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
58;0;02.12.2018;389.1;50'09'433N,17'10'283E;;;Janus c/cT/cM (FG);Opolski;Zbigniew Kunas;polygon s 5OB;77.32;50'09'433N,17'10'283E;;rychlostní let se změnou tratě za letu
59;0;02.12.2018;68.4;50'18'884N,17'17'448E;;OK-6999;L-13 Blaník;Žamberk;Miroslav Ježek;polygon s 5OB;34.38;50'17'193N,17'16'030E;;není možné podle pravidel bodovat
60;0;02.12.2018;926.5;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;polygon s 5OB;123.11;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
61;0;02.12.2018;911.1;23'18'481S,18'18'420E;;D-KLCS;Arcus E/M/S/T;Medlánky;Stanislav Kubíček;polygon s 3OB;127.84;23'26'000S,18'16'167E;;volný let na vzdálenost
62;0;02.12.2018;815.1;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;trojúhelník s odletem z ramene;127.66;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
63;0;01.12.2018;513.0;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Martin Vnouček;trojúhelník s odletem z ramene;119.76;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
64;0;01.12.2018;396.1;29'05'493S,23'49'260E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;polygon s 5OB;112.17;28'55'061S,23'59'310E;;není možné podle pravidel bodovat
65;0;01.12.2018;650.7;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Medlánky;Tomáš Ryšavý;trojúhelník s odletem z ramene;104.25;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
66;0;01.12.2018;753.4;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;FAI trojúhelník s odletem z ramene;112.44;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
67;0;01.12.2018;835.5;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 3OB;128.27;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
68;0;30.11.2018;620.2;29'05'617S,23'48'612E;;OK 2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;polygon s 5OB;114.92;29'01'000S,23'51'000E;;volný let na vzdálenost
69;0;30.11.2018;654.1;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;polygon s 5OB;119.68;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
70;0;30.11.2018;780.2;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;trojúhelník s odletem z ramene;114.69;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
71;0;29.11.2018;523.2;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Medlánky;Tomáš Ryšavý;FAI trojúhelník s odletem z ramene;92.09;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
72;0;29.11.2018;723.1;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;FAI trojúhelník s odletem z ramene;107.73;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
73;0;29.11.2018;623.7;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;polygon s 3OB;113.92;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
74;0;29.11.2018;750.7;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;polygon s 5OB;119.8;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
75;0;12.11.2018;201.9;48'15'617N,18'06'083E;;OM-8800;DG-1000S 18m;Nitra;Patrik Kavan;polygon s 5OB;69.67;48'19'283N,18'02'867E;;rychlostní let podle deklarace
76;0;30.10.2018;161.2;48'16'767N,18'07'967E;;OM-2512;VSO-10;Nitra;Patrik Kavan;polygon s 5OB;48.12;48'16'767N,18'07'967E;;rychlostní let se změnou tratě za letu
77;0;27.11.2018;886.1;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Martin Vnouček;FAI trojúhelník s odletem z ramene;115.62;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
78;0;27.11.2018;821.0;22'49'763S,18'49'829E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;2OB;120.38;23'26'000S,18'16'167E;;volný let na vzdálenost
79;0;26.11.2018;961.0;23'26'000S,18'16'167E;;OK-2031;HpH 304S/SJ/M SHARK /18m (600kg);Hodkovice;Radek Zima;trojúhelník s odletem z ramene;122.64;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
80;0;26.11.2018;751.4;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;polygon s 3OB;110.04;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
81;0;26.11.2018;940.7;23'26'000S,18'16'167E;;D-KLCS;Arcus E/M/S/T;Medlánky;Michal Poslužný;trojúhelník s odletem z ramene;124.76;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
82;0;25.11.2018;186.8;23'26'000S,18'16'167E;;D-KKKO ;Arcus E/M/S/T;Vlašim;Jan Habermann;FAI trojúhelník;104.41;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
83;0;24.11.2018;105.4;49'28'510N,20'00'828E;;D1639;LS-4;Nowy Targ;Wojtek Domański;polygon s 5OB;46.63;49'19'580N,20'04'728E;;není možné podle pravidel bodovat
